id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,region_name,local_region
21181,KTCY,small_airport,Tracy Municipal Airport,37.68899917602539,-121.44200134277344,193,California,CA
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.948842,-83.325634,808,Georgia,GA
3845,KRFD,medium_airport,Chicago Rockford International Airport,42.1954,-89.097198,742,Illinois,IL
3553,KGFK,medium_airport,Grand Forks International Airport,47.949299,-97.176102,845,North Dakota,ND
3701,KMOD,medium_airport,Modesto City Co-Harry Sham Field,37.625801,-120.954002,97,California,CA
3841,KRDD,medium_airport,Redding Municipal Airport,40.50899887,-122.2929993,505,California,CA
3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,5673,Colorado,CO
3746,KOGD,medium_airport,Ogden Hinckley Airport,41.195899963379,-112.0120010376,4473,Utah,UT
3786,KPOU,medium_airport,Dutchess County Airport,41.6265983581543,-73.88420104980469,165,New York,NY
20896,KPWK,medium_airport,Chicago Executive Airport,42.114222,-87.901494,647,Illinois,IL
19882,KFMY,medium_airport,Page Field,26.58659935,-81.86329650879999,17,Florida,FL
20679,KO22,small_airport,Columbia Airport,38.030399322499996,-120.415000916,2118,California,CA
20892,KPWA,small_airport,Wiley Post Airport,35.53419876,-97.64710236,1300,Oklahoma,OK
20702,KO69,small_airport,Petaluma Municipal Airport,38.25780106,-122.6060028,90,California,CA
3442,KCDC,medium_airport,Cedar City Regional Airport,37.70100021362305,-113.0989990234375,5622,Utah,UT
3515,KERI,medium_airport,Erie International Tom Ridge Field,42.083127,-80.173867,732,Pennsylvania,PA
3907,KSUS,medium_airport,Spirit of St Louis Airport,38.662102,-90.652,463,Missouri,MO
3603,KIAG,medium_airport,Niagara Falls International Airport,43.1073,-78.946198,589,New York,NY
3698,KMMU,medium_airport,Morristown Municipal Airport,40.799062,-74.414949,187,New Jersey,NJ
19905,KFUL,small_airport,Fullerton Municipal Airport,33.8720016479,-117.980003357,96,California,CA
20041,KHEF,small_airport,Manassas Regional Airport/Harry P. Davis Field,38.72140121,-77.51540375,192,Virginia,VA
19850,KFCM,small_airport,Flying Cloud Airport,44.8272018433,-93.45709991460001,906,Minnesota,MN
20947,KRNT,small_airport,Renton Municipal Airport,47.4930992126,-122.216003418,32,Washington,WA
3897,KSPI,medium_airport,Abraham Lincoln Capital Airport,39.844101,-89.677902,598,Illinois,IL
3487,KDET,medium_airport,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,626,Michigan,MI
3558,KGLS,medium_airport,Scholes International At Galveston Airport,29.265301,-94.860397,6,Texas,TX
19648,KDPA,medium_airport,Dupage Airport,41.90779877,-88.24859619,759,Illinois,IL
21222,KTRM,medium_airport,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,-115,California,CA
19476,KCDW,small_airport,Essex County Airport,40.875198364300005,-74.2814025879,173,New Jersey,NJ
21115,KSUA,small_airport,Witham Field,27.18169975,-80.22109985,16,Florida,FL
3464,KCOU,medium_airport,Columbia Regional Airport,38.8181,-92.219597,889,Missouri,MO
3525,KFAY,medium_airport,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,189,North Carolina,NC
3891,KSLN,medium_airport,Salina Municipal Airport,38.79100036621094,-97.6521987915039,1288,Kansas,KS
3957,KYIP,medium_airport,Willow Run Airport,42.23789978,-83.53040314,716,Michigan,MI
19661,KDTS,medium_airport,Destin Executive Airport,30.400101,-86.471497,23,Florida,FL
20506,KMHR,medium_airport,Sacramento Mather Airport,38.554744,-121.297989,98,California,CA
3872,KSCK,medium_airport,Stockton Metropolitan Airport,37.893279,-121.238079,33,California,CA
3874,KSDM,medium_airport,Brown Field Municipal Airport,32.572639,-116.980019,526,California,CA
3902,KSSI,medium_airport,St Simons Island Airport,31.1518,-81.391296,19,Georgia,GA
20401,KLZU,small_airport,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061,Georgia,GA
19829,KF70,small_airport,French Valley Airport,33.5742,-117.127998,1350,California,CA
3426,KBRO,medium_airport,Brownsville South Padre Island International Airport,25.90679931640625,-97.4259033203125,22,Texas,TX
3662,KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,938,Virginia,VA
20870,KPSC,medium_airport,Tri Cities Airport,46.264702,-119.119003,410,Washington,WA
3756,KORH,medium_airport,Worcester Regional Airport,42.2673,-71.875702,1009,Massachusetts,MA
19654,KDRO,medium_airport,Durango La Plata County Airport,37.151501,-107.753998,6685,Colorado,CO
20161,KIGM,medium_airport,Kingman Airport,35.259499,-113.938004,3449,Arizona,AZ
3793,KPTK,medium_airport,Oakland County International Airport,42.665500640869,-83.420097351074,980,Michigan,MI
19324,KAUN,small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,1539,California,CA
20141,KI69,small_airport,Clermont County Airport,39.0784,-84.210197,843,Ohio,OH
10699,3O8,small_airport,Harris Ranch Airport,36.247813,-120.238323,470,California,CA
20398,KLXV,small_airport,Lake County Airport,39.220298767100005,-106.317001343,9927,Colorado,CO
3639,KLEB,medium_airport,Lebanon Municipal Airport,43.626098632799994,-72.30419921880001,603,New Hampshire,NH
3702,KMOT,medium_airport,Minot International Airport,48.2593994140625,-101.27999877929688,1716,North Dakota,ND
3856,KROW,medium_airport,Roswell Air Center Airport,33.301601,-104.530998,3671,New Mexico,NM
3937,KTYR,medium_airport,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,544,Texas,TX
3614,KIPT,medium_airport,Williamsport Regional Airport,41.242126,-76.92245,529,Pennsylvania,PA
20981,KRYY,medium_airport,Cobb County International Airport-McCollum Field,34.01316,-84.59721,1040,Georgia,GA
3504,KEEN,medium_airport,Dillant Hopkins Airport,42.898399,-72.270798,488,New Hampshire,NH
19525,KCNO,small_airport,Chino Airport,33.97470093,-117.637001,650,California,CA
20199,KIXD,small_airport,New Century AirCenter Airport,38.830898,-94.890297,1087,Kansas,KS
19670,KDVO,small_airport,Marin County Airport - Gnoss Field,38.143600463867,-122.55599975586,2,California,CA
21331,KVNC,small_airport,Venice Municipal Airport,27.071599960327,-82.440299987793,18,Florida,FL
19952,KGIF,small_airport,Winter Haven Regional Airport - Gilbert Field,28.062901,-81.753304,145,Florida,FL
3591,KHRL,medium_airport,Valley International Airport,26.228500366210938,-97.65440368652344,36,Texas,TX
3582,KHLN,medium_airport,Helena Regional Airport,46.6068,-111.983002,3877,Montana,MT
3697,KMLU,medium_airport,Monroe Regional Airport,32.510899,-92.037697,79,Louisiana,LA
46530,KECP,medium_airport,Northwest Florida Beaches International Airport,30.357106,-85.795414,69,Florida,FL
20890,KPVU,medium_airport,Provo-Utah Lake International Airport,40.2192,-111.723,4497,Utah,UT
3393,KBAF,medium_airport,Westfield-Barnes Regional Airport,42.157799,-72.715599,271,Massachusetts,MA
3923,KTIX,medium_airport,Space Coast Regional Airport,28.514799118042,-80.799201965332,34,Florida,FL
20979,KRYN,small_airport,Ryan Field,32.1422004699707,-111.17500305175781,2417,Arizona,AZ
3651,KLRD,medium_airport,Laredo International Airport,27.543800354003906,-99.46160125732422,508,Texas,TX
3843,KRDM,medium_airport,Roberts Field,44.2541008,-121.1500015,3080,Oregon,OR
3664,KMBS,medium_airport,MBS International Airport,43.532902,-84.079597,668,Michigan,MI
3608,KILG,medium_airport,New Castle Airport,39.67869949,-75.60649872,80,Delaware,DE
20850,KPNE,medium_airport,Northeast Philadelphia Airport,40.082406,-75.010614,120,Pennsylvania,PA
3554,KGFL,medium_airport,Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567,328,New York,NY
3676,KMER,medium_airport,Castle Airport,37.38050079,-120.5680008,191,California,CA
19388,KBLH,medium_airport,Blythe Airport,33.6192016602,-114.717002869,399,California,CA
19491,KCGZ,small_airport,Casa Grande Municipal Airport,32.954899,-111.766998,1464,Arizona,AZ
19498,KCIC,small_airport,Chico Regional Airport,39.795595,-121.857716,240,California,CA
19983,KGTU,small_airport,Georgetown Executive Airport at Johnny Gantt Field,30.677543,-97.678524,790,Texas,TX
20234,KJZI,small_airport,Charleston Executive Airport,32.698238,-80.005675,17,South Carolina,SC
20325,KLCI,small_airport,Laconia Municipal Airport,43.572701,-71.4189,545,New Hampshire,NH
3587,KHOT,medium_airport,Memorial Field Airport,34.4788,-93.096262,540,Arkansas,AR
3642,KLFT,medium_airport,Lafayette Regional Airport,30.205299,-91.987602,42,Louisiana,LA
3555,KGGG,medium_airport,East Texas Regional Airport,32.38399887084961,-94.71150207519531,365,Texas,TX
3578,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66,California,CA
3837,KRAL,medium_airport,Riverside Municipal Airport,33.9519,-117.445,819,California,CA
3666,KMCC,medium_airport,McClellan Airfield,38.667599,-121.401001,77,California,CA
21062,KSGR,medium_airport,Sugar Land Regional Airport,29.622299194336,-95.65650177002,82,Texas,TX
3649,KLOU,medium_airport,Bowman Field,38.2280006409,-85.6636962891,546,Kentucky,KY
3839,KRBL,medium_airport,Red Bluff Municipal Airport,40.1506996155,-122.251998901,352,California,CA
20972,KRVS,medium_airport,Richard Lloyd Jones Jr Airport,36.039600372314,-95.984596252441,638,Oklahoma,OK
20885,KPVC,small_airport,Provincetown Municipal Airport,42.0718994141,-70.2213973999,9,Massachusetts,MA
3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636,New York,NY
3501,KEAU,medium_airport,Chippewa Valley Regional Airport,44.86579895019531,-91.48429870605469,913,Wisconsin,WI
3634,KLBE,medium_airport,Arnold Palmer Regional Airport,40.275902,-79.4048,1199,Pennsylvania,PA
3635,KLBF,medium_airport,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,2777,Nebraska,NE
3367,KAGC,medium_airport,Allegheny County Airport,40.354401,-79.930199,1252,Pennsylvania,PA
3895,KSNS,medium_airport,Salinas Municipal Airport,36.662799835205,-121.60600280762,85,California,CA
3699,KMMV,medium_airport,Mc Minnville Municipal Airport,45.19440079,-123.1360016,163,Oregon,OR
19456,KC83,small_airport,Byron Airport,37.82647,-121.621699,79,California,CA
19660,KDTO,small_airport,Denton Enterprise Airport,33.201769,-97.197983,643,Texas,TX
19310,KASH,small_airport,Nashua Airport / Boire Field,42.7817,-71.514801,199,New Hampshire,NH
20731,KOJC,small_airport,Johnson County Executive Airport,38.84759903,-94.73760223,1096,Kansas,KS
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221,California,CA
3468,KCSG,medium_airport,Columbus Metropolitan Airport,32.516300201416016,-84.93890380859375,397,Georgia,GA
3550,KGCK,medium_airport,Garden City Regional Airport,37.9275016785,-100.723999023,2891,Kansas,KS
3870,KSBY,medium_airport,Salisbury Ocean City Wicomico Regional Airport,38.34049987792969,-75.51029968261719,52,Maryland,MD
3909,KSUX,medium_airport,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,1098,Iowa,IA
3906,KSTP,medium_airport,Saint Paul Downtown Holman Field,44.93479,-93.060036,705,Minnesota,MN
19373,KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,83,Maine,ME
20184,KIPL,medium_airport,Imperial County Airport,32.83539,-115.574026,-54,California,CA
19529,KCNY,medium_airport,Canyonlands Regional Airport,38.755001,-109.754997,4557,Utah,UT
21066,KSHD,medium_airport,Shenandoah Valley Regional Airport,38.263802,-78.8964,1201,Virginia,VA
3434,KBWG,medium_airport,Bowling Green Warren County Regional Airport,36.964500427199994,-86.41970062259999,547,Kentucky,KY
21375,KWJF,medium_airport,General William J Fox Airfield,34.7411,-118.219002,2351,California,CA
19885,KFNL,medium_airport,Northern Colorado Regional Airport,40.44969,-105.011272,5016,Colorado,CO
20777,KOWD,medium_airport,Norwood Memorial Airport,42.1904983521,-71.1728973389,49,Massachusetts,MA
3954,KWWD,medium_airport,Cape May County Airport,39.008499145500004,-74.9083023071,23,New Jersey,NJ
19540,KCPS,small_airport,St Louis Downtown Airport,38.570701599100005,-90.1561965942,413,Illinois,IL
20223,KJVL,small_airport,Southern Wisconsin Regional Airport,42.620300293,-89.0416030884,808,Wisconsin,WI
20829,KPHK,small_airport,Palm Beach County Glades Airport,26.78499985,-80.69339752,16,Florida,FL
19688,KE16,small_airport,San Martin Airport,37.08160019,-121.5970001,281,California,CA
3638,KLCK,medium_airport,Rickenbacker International Airport,39.813801,-82.927803,744,Ohio,OH
3508,KEKO,medium_airport,Elko Regional Airport,40.82490158081055,-115.79199981689453,5140,Nevada,NV
3683,KMHK,medium_airport,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,1057,Kansas,KS
3917,KTCL,medium_airport,Tuscaloosa National Airport,33.2206,-87.611397,170,Alabama,AL
19359,KBCT,medium_airport,Boca Raton Airport,26.3785,-80.107697,13,Florida,FL
19531,KCOE,medium_airport,Coeur D'Alene Airport - Pappy Boyington Field,47.7743,-116.82,2320,Idaho,ID
21213,KTOP,medium_airport,Philip Billard Municipal Airport,39.069899,-95.622606,881,Kansas,KS
16500,KBID,small_airport,Block Island State Airport,41.168446,-71.578631,108,Rhode Island,RI
21198,KTKI,small_airport,McKinney National Airport,33.177898,-96.5905,585,Texas,TX
20521,KMKY,small_airport,Marco Island Executive Airport,25.995001,-81.672501,5,Florida,FL
20493,KMEV,small_airport,Minden-Tahoe Airport,39.00030136,-119.7509995,4722,Nevada,NV
21400,KXFL,small_airport,Flagler Executive Airport,29.4674,-81.206299,33,Florida,FL
20887,KPVF,small_airport,Placerville Airport,38.724201202393,-120.75299835205,2585,California,CA
21101,KSPG,small_airport,Albert Whitted Airport,27.7651,-82.626999,7,Florida,FL
3366,KAFW,medium_airport,Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947,722,Texas,TX
3898,KSPS,medium_airport,Wichita Falls Municipal Airport / Sheppard Air Force Base,33.9888,-98.491898,1019,Texas,TX
18945,K61B,medium_airport,Boulder City Municipal Airport,35.947161,-114.858799,2201,Nevada,NV
20565,KMTJ,medium_airport,Montrose Regional Airport,38.5098,-107.893997,5759,Colorado,CO
3867,KSBD,medium_airport,San Bernardino International Airport,34.095402,-117.235001,1159,California,CA
3941,KUKI,medium_airport,Ukiah Municipal Airport,39.125999,-123.200996,614,California,CA
19963,KGMU,medium_airport,Greenville Downtown Airport,34.847903,-82.350217,1048,South Carolina,SC
19549,KCRE,medium_airport,Grand Strand Airport,33.8116989136,-78.72389984130001,32,South Carolina,SC
21109,KSSF,medium_airport,Stinson Municipal Airport,29.336999893188,-98.471099853516,577,Texas,TX
21325,KVIS,medium_airport,Visalia Municipal Airport,36.318699,-119.392998,295,California,CA
19385,KBKV,small_airport,Hernando County Airport,28.47360039,-82.45539856,76,Florida,FL
20397,KLXT,small_airport,Lee's Summit Municipal Airport,38.959702,-94.371399,1004,Missouri,MO
21378,KWLW,small_airport,Willows Glenn County Airport,39.51639938,-122.2180023,141,California,CA
3365,KAEX,medium_airport,Alexandria International Airport,31.3274,-92.549797,89,Louisiana,LA
3461,KCNM,medium_airport,Cavern City Air Terminal,32.337501525878906,-104.26300048828125,3295,New Mexico,NM
3482,KDBQ,medium_airport,Dubuque Regional Airport,42.402,-90.709503,1077,Iowa,IA
3859,KRUT,medium_airport,Rutland - Southern Vermont Regional Airport,43.5294,-72.9496,787,Vermont,VT
19406,KBRD,medium_airport,Brainerd Lakes Regional Airport,46.402861,-94.129727,1232,Minnesota,MN
20220,KJQF,medium_airport,Concord-Padgett Regional Airport,35.387798,-80.709099,705,North Carolina,NC
3865,KSAW,medium_airport,Marquette/Sawyer International Airport,46.3536,-87.395401,1221,Michigan,MI
3598,KHUT,medium_airport,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,1543,Kansas,KS
3797,KPWT,medium_airport,Bremerton National Airport,47.490200042725,-122.76499938965,444,Washington,WA
3660,KLWM,medium_airport,Lawrence Municipal Airport,42.717201232899995,-71.1233978271,148,Massachusetts,MA
19534,KCON,medium_airport,Concord Municipal Airport,43.20270157,-71.50229645,342,New Hampshire,NH
19615,KDAG,medium_airport,Barstow Daggett Airport,34.85369873,-116.7870026,1930,California,CA
19876,KFLD,small_airport,Fond du Lac County Airport,43.7711982727,-88.48840332030001,808,Wisconsin,WI
21168,KT82,small_airport,Gillespie County Airport,30.2432,-98.909203,1695,Texas,TX
17054,CVH,small_airport,Hollister Municipal Airport,36.8932991028,-121.410003662,230,California,CA
20732,KOKB,small_airport,Oceanside Municipal Airport,33.217947,-117.351683,28,California,CA
20804,KPAN,small_airport,Payson Airport,34.256801605225,-111.33899688721,5157,Arizona,AZ
20945,KRNM,small_airport,Ramona Airport,33.0392,-116.915001,1395,California,CA
3764,KPAH,medium_airport,Barkley Regional Airport,37.06079864501953,-88.7738037109375,410,Kentucky,KY
3776,KPIH,medium_airport,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,4452,Idaho,ID
3960,KYNG,medium_airport,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192,Ohio,OH
19334,KAWO,medium_airport,Arlington Municipal Airport,48.161448,-122.158442,142,Washington,WA
19676,KDXR,medium_airport,Danbury Municipal Airport,41.371656,-73.482227,458,Connecticut,CT
